artifact_id,cluster,rank,accession_number,score,pitts_description,oxford_description,section,image_file,reasons
fig_235,10,1,1900.39.7,12,"Bronze figure of a native, holding what appears to be a flint- lock gun, but the hammer of the lock is broken off. The stock is ornamented with a debased human head. The figure has a leopard's skin on front and back, tail and hind legs of which are shown behind ; the tail Sword in sheath on right side and a dagger There is a row The cartridges appear to of eighteen cartridges in the waist-belt in front. be stuck upright into sockets in the belt. A curved horn powder-flask is Pleated kilt below waist-belt. On the ground, on the belt on the left side. touching the feet, is a decapitated head and nine large pellets, perhaps terminates in a square bell. under the arm on left side, with small bags on both sides. cannon balls. The joedestal ornamented with interlaced strap-work, alternating with oval figures, in character resembling the ornament on the It stands on a framework of curved bars, now broken. Although this stock of the gun. The breeches are ornamented with vertical rows of circles. figure holds a flint-lock gun, it is undoubtedly a native, as three tribal marks are shown above each eye. The head- dress seems to be of a woven material. The face is also prognathic. 64 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_235,10,2,1900.39.8,12,"Bronze figure of a native, holding what appears to be a flint- lock gun, but the hammer of the lock is broken off. The stock is ornamented with a debased human head. The figure has a leopard's skin on front and back, tail and hind legs of which are shown behind ; the tail Sword in sheath on right side and a dagger There is a row The cartridges appear to of eighteen cartridges in the waist-belt in front. be stuck upright into sockets in the belt. A curved horn powder-flask is Pleated kilt below waist-belt. On the ground, on the belt on the left side. touching the feet, is a decapitated head and nine large pellets, perhaps terminates in a square bell. under the arm on left side, with small bags on both sides. cannon balls. The joedestal ornamented with interlaced strap-work, alternating with oval figures, in character resembling the ornament on the It stands on a framework of curved bars, now broken. Although this stock of the gun. The breeches are ornamented with vertical rows of circles. figure holds a flint-lock gun, it is undoubtedly a native, as three tribal marks are shown above each eye. The head- dress seems to be of a woven material. The face is also prognathic. 64 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_235,10,3,1900.39.9,12,"Bronze figure of a native, holding what appears to be a flint- lock gun, but the hammer of the lock is broken off. The stock is ornamented with a debased human head. The figure has a leopard's skin on front and back, tail and hind legs of which are shown behind ; the tail Sword in sheath on right side and a dagger There is a row The cartridges appear to of eighteen cartridges in the waist-belt in front. be stuck upright into sockets in the belt. A curved horn powder-flask is Pleated kilt below waist-belt. On the ground, on the belt on the left side. touching the feet, is a decapitated head and nine large pellets, perhaps terminates in a square bell. under the arm on left side, with small bags on both sides. cannon balls. The joedestal ornamented with interlaced strap-work, alternating with oval figures, in character resembling the ornament on the It stands on a framework of curved bars, now broken. Although this stock of the gun. The breeches are ornamented with vertical rows of circles. figure holds a flint-lock gun, it is undoubtedly a native, as three tribal marks are shown above each eye. The head- dress seems to be of a woven material. The face is also prognathic. 64 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_235,10,4,1966.13.1,12,"Bronze figure of a native, holding what appears to be a flint- lock gun, but the hammer of the lock is broken off. The stock is ornamented with a debased human head. The figure has a leopard's skin on front and back, tail and hind legs of which are shown behind ; the tail Sword in sheath on right side and a dagger There is a row The cartridges appear to of eighteen cartridges in the waist-belt in front. be stuck upright into sockets in the belt. A curved horn powder-flask is Pleated kilt below waist-belt. On the ground, on the belt on the left side. touching the feet, is a decapitated head and nine large pellets, perhaps terminates in a square bell. under the arm on left side, with small bags on both sides. cannon balls. The joedestal ornamented with interlaced strap-work, alternating with oval figures, in character resembling the ornament on the It stands on a framework of curved bars, now broken. Although this stock of the gun. The breeches are ornamented with vertical rows of circles. figure holds a flint-lock gun, it is undoubtedly a native, as three tribal marks are shown above each eye. The head- dress seems to be of a woven material. The face is also prognathic. 64 Antique Works of Art from Benin.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_235,10,5,1975.7.2,12,"Bronze figure of a native, holding what appears to be a flint- lock gun, but the hammer of the lock is broken off. The stock is ornamented with a debased human head. The figure has a leopard's skin on front and back, tail and hind legs of which are shown behind ; the tail Sword in sheath on right side and a dagger There is a row The cartridges appear to of eighteen cartridges in the waist-belt in front. be stuck upright into sockets in the belt. A curved horn powder-flask is Pleated kilt below waist-belt. On the ground, on the belt on the left side. touching the feet, is a decapitated head and nine large pellets, perhaps terminates in a square bell. under the arm on left side, with small bags on both sides. cannon balls. The joedestal ornamented with interlaced strap-work, alternating with oval figures, in character resembling the ornament on the It stands on a framework of curved bars, now broken. Although this stock of the gun. The breeches are ornamented with vertical rows of circles. figure holds a flint-lock gun, it is undoubtedly a native, as three tribal marks are shown above each eye. The head- dress seems to be of a woven material. The face is also prognathic. 64 Antique Works of Art from Benin.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_237,3,1,1900.39.7,12,"Armlet of ivory, ornamented with representations of human heads, birds and animals, carved on the surface, and also of degenerate elephants' heads, the proboscis, in each case, terminating in a human hand holding a palm branch ; horses' heads ; tortoises : leopards, &c. ; all of the most conventionalized forms. Bands of crotals are carved at each end of The armlet consists of two halves connected by a thin brass the armlet. plate and ccrpper rivets on one side and on the other by copper fastenings. The plate is ornamented by a floral guilloche pattern, similar to that on the central band of Fig. 140, on the wands, Bigs. 209 and 211, and elsewhere. This pattern is figured by Messrs. B,ead and Daltonin the "" Journ. Anthrop. Inst.,"" Vol. XXVII, Plate XXII. The carved figures represented on this ivory armlet are of much greater rudeness than those on the bronze objects generally. Much weathered and probably very old.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_237,3,2,1900.39.8,12,"Armlet of ivory, ornamented with representations of human heads, birds and animals, carved on the surface, and also of degenerate elephants' heads, the proboscis, in each case, terminating in a human hand holding a palm branch ; horses' heads ; tortoises : leopards, &c. ; all of the most conventionalized forms. Bands of crotals are carved at each end of The armlet consists of two halves connected by a thin brass the armlet. plate and ccrpper rivets on one side and on the other by copper fastenings. The plate is ornamented by a floral guilloche pattern, similar to that on the central band of Fig. 140, on the wands, Bigs. 209 and 211, and elsewhere. This pattern is figured by Messrs. B,ead and Daltonin the "" Journ. Anthrop. Inst.,"" Vol. XXVII, Plate XXII. The carved figures represented on this ivory armlet are of much greater rudeness than those on the bronze objects generally. Much weathered and probably very old.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_237,3,3,1900.39.9,12,"Armlet of ivory, ornamented with representations of human heads, birds and animals, carved on the surface, and also of degenerate elephants' heads, the proboscis, in each case, terminating in a human hand holding a palm branch ; horses' heads ; tortoises : leopards, &c. ; all of the most conventionalized forms. Bands of crotals are carved at each end of The armlet consists of two halves connected by a thin brass the armlet. plate and ccrpper rivets on one side and on the other by copper fastenings. The plate is ornamented by a floral guilloche pattern, similar to that on the central band of Fig. 140, on the wands, Bigs. 209 and 211, and elsewhere. This pattern is figured by Messrs. B,ead and Daltonin the "" Journ. Anthrop. Inst.,"" Vol. XXVII, Plate XXII. The carved figures represented on this ivory armlet are of much greater rudeness than those on the bronze objects generally. Much weathered and probably very old.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_237,3,4,1966.13.1,12,"Armlet of ivory, ornamented with representations of human heads, birds and animals, carved on the surface, and also of degenerate elephants' heads, the proboscis, in each case, terminating in a human hand holding a palm branch ; horses' heads ; tortoises : leopards, &c. ; all of the most conventionalized forms. Bands of crotals are carved at each end of The armlet consists of two halves connected by a thin brass the armlet. plate and ccrpper rivets on one side and on the other by copper fastenings. The plate is ornamented by a floral guilloche pattern, similar to that on the central band of Fig. 140, on the wands, Bigs. 209 and 211, and elsewhere. This pattern is figured by Messrs. B,ead and Daltonin the "" Journ. Anthrop. Inst.,"" Vol. XXVII, Plate XXII. The carved figures represented on this ivory armlet are of much greater rudeness than those on the bronze objects generally. Much weathered and probably very old.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_237,3,5,1975.7.2,12,"Armlet of ivory, ornamented with representations of human heads, birds and animals, carved on the surface, and also of degenerate elephants' heads, the proboscis, in each case, terminating in a human hand holding a palm branch ; horses' heads ; tortoises : leopards, &c. ; all of the most conventionalized forms. Bands of crotals are carved at each end of The armlet consists of two halves connected by a thin brass the armlet. plate and ccrpper rivets on one side and on the other by copper fastenings. The plate is ornamented by a floral guilloche pattern, similar to that on the central band of Fig. 140, on the wands, Bigs. 209 and 211, and elsewhere. This pattern is figured by Messrs. B,ead and Daltonin the "" Journ. Anthrop. Inst.,"" Vol. XXVII, Plate XXII. The carved figures represented on this ivory armlet are of much greater rudeness than those on the bronze objects generally. Much weathered and probably very old.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_239,5,1,1900.39.10,8,"'Quadrangular brass bell, with a degenerate face on one side ; the eyes of the face are converted into loops.",Bronze bell,2.3,1900.39.10_1.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_239,5,2,1901.53.4,8,"'Quadrangular brass bell, with a degenerate face on one side ; the eyes of the face are converted into loops.",Bronze pellet bell,2.4,1901.53.4.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_239,5,3,1901.53.6,8,"'Quadrangular brass bell, with a degenerate face on one side ; the eyes of the face are converted into loops.",Bronze pellet bell,2.4,1901.53.6.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_239,5,4,1917.38.1,8,"'Quadrangular brass bell, with a degenerate face on one side ; the eyes of the face are converted into loops.",Bronze bell,2.14,1917.38.1_1.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_239,5,5,1917.38.2,8,"'Quadrangular brass bell, with a degenerate face on one side ; the eyes of the face are converted into loops.",Bronze bell,2.14,1917.38.2.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_240,3,1,1900.39.10,8,Quadrangular brass bell. The loops on one side are evidently derived from the degenerate face on Fig. 239.,Bronze bell,2.3,1900.39.10_1.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_240,3,2,1901.53.4,8,Quadrangular brass bell. The loops on one side are evidently derived from the degenerate face on Fig. 239.,Bronze pellet bell,2.4,1901.53.4.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_240,3,3,1901.53.6,8,Quadrangular brass bell. The loops on one side are evidently derived from the degenerate face on Fig. 239.,Bronze pellet bell,2.4,1901.53.6.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_240,3,4,1917.38.1,8,Quadrangular brass bell. The loops on one side are evidently derived from the degenerate face on Fig. 239.,Bronze bell,2.14,1917.38.1_1.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_240,3,5,1917.38.2,8,Quadrangular brass bell. The loops on one side are evidently derived from the degenerate face on Fig. 239.,Bronze bell,2.14,1917.38.2.png,matched object type: bell | Oxford image available | Oxford record marked confirmed_1897
fig_241,5,1,1908.41.4,11,"Brass bracelet, consisting of human heads linked together. One of the heads has projections ornamented with concentric circles.",Brass plaque with relief decoration depicting a crocodile’s head,2.8,,matched material: brass | matched object type: head | Oxford record marked confirmed_1897
fig_241,5,2,1900.39.7,8,"Brass bracelet, consisting of human heads linked together. One of the heads has projections ornamented with concentric circles.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_241,5,3,1900.39.8,8,"Brass bracelet, consisting of human heads linked together. One of the heads has projections ornamented with concentric circles.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_241,5,4,1900.39.9,8,"Brass bracelet, consisting of human heads linked together. One of the heads has projections ornamented with concentric circles.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_241,5,5,1966.13.1,8,"Brass bracelet, consisting of human heads linked together. One of the heads has projections ornamented with concentric circles.",Bronze head,2.7,1966.13.1_1.png,matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_242,2,1,1991.13.17.2,7,"Necklet of cylindrical coral beads, four of which are ornamented with One of the beads is ornamented with a straight line diaper pattern. guilloche pattern, with pellets inlaid with lead.",Coralwork sheath for ceremonial sword (1991.13.17.1),2.2,1991.13.17.1.png,matched material: coral | matched features: coral | Oxford image available | Oxford record marked confirmed_1897
fig_242,2,2,1991.13.35,7,"Necklet of cylindrical coral beads, four of which are ornamented with One of the beads is ornamented with a straight line diaper pattern. guilloche pattern, with pellets inlaid with lead.",Bronze armlet with inset coral,2.2,1991.13.35.png,matched material: coral | matched features: coral | Oxford image available | Oxford record marked confirmed_1897
fig_242,2,3,1900.32.4,6,"Necklet of cylindrical coral beads, four of which are ornamented with One of the beads is ornamented with a straight line diaper pattern. guilloche pattern, with pellets inlaid with lead.",String of cylindrical coral beads,"Donated per Harold St George Gray in September 1900, after General Pitt-Rivers’ death. Probably split from a necklace recorded as figure 229 in Pitt-Rivers 1900. See discussion in Section 2.7",1900.32.4_2.png,matched material: coral | matched features: coral | Oxford image available
fig_243,5,1,1900.74.3,8,"Brass bracelet, of peculiar form, ornamented with small circular punch- marks.",Bronze bracelet,2.10,1900.74.3.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_243,5,2,1901.53.2,8,"Brass bracelet, of peculiar form, ornamented with small circular punch- marks.",Bronze arm-ring,2.4,1901.53.2.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_243,5,3,1901.53.3,8,"Brass bracelet, of peculiar form, ornamented with small circular punch- marks.",Bronze arm-ring,2.4,1901.53.3.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_243,5,4,1909.67.22,7,"Brass bracelet, of peculiar form, ornamented with small circular punch- marks.",Bronze bracelet,1.2,1909.67.22.png,matched object type: bracelet | Oxford image available
fig_243,5,5,1909.67.25,7,"Brass bracelet, of peculiar form, ornamented with small circular punch- marks.",Pair of bronze anklets,1.2,1909.67.25.png,matched object type: bracelet | Oxford image available
fig_244,5,1,1900.74.3,8,"Brass bracelet, with clusters of rows of circular knobs or shells.",Bronze bracelet,2.10,1900.74.3.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_244,5,2,1901.53.2,8,"Brass bracelet, with clusters of rows of circular knobs or shells.",Bronze arm-ring,2.4,1901.53.2.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_244,5,3,1901.53.3,8,"Brass bracelet, with clusters of rows of circular knobs or shells.",Bronze arm-ring,2.4,1901.53.3.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_244,5,4,1909.67.22,7,"Brass bracelet, with clusters of rows of circular knobs or shells.",Bronze bracelet,1.2,1909.67.22.png,matched object type: bracelet | Oxford image available
fig_244,5,5,1909.67.25,7,"Brass bracelet, with clusters of rows of circular knobs or shells.",Pair of bronze anklets,1.2,1909.67.25.png,matched object type: bracelet | Oxford image available
fig_245,5,1,1900.74.3,8,"Brass bracelet, with six quadrangular knobs having red agate inlaid ; similar to Fig. 38, Plate VII. 237 238 239 PLATE 32. 240 24S 241 247 Jj I Antique Works of Art from Benin, 65",Bronze bracelet,2.10,1900.74.3.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_245,5,2,1901.53.2,8,"Brass bracelet, with six quadrangular knobs having red agate inlaid ; similar to Fig. 38, Plate VII. 237 238 239 PLATE 32. 240 24S 241 247 Jj I Antique Works of Art from Benin, 65",Bronze arm-ring,2.4,1901.53.2.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_245,5,3,1901.53.3,8,"Brass bracelet, with six quadrangular knobs having red agate inlaid ; similar to Fig. 38, Plate VII. 237 238 239 PLATE 32. 240 24S 241 247 Jj I Antique Works of Art from Benin, 65",Bronze arm-ring,2.4,1901.53.3.png,matched object type: bracelet | Oxford image available | Oxford record marked confirmed_1897
fig_245,5,4,1909.67.22,7,"Brass bracelet, with six quadrangular knobs having red agate inlaid ; similar to Fig. 38, Plate VII. 237 238 239 PLATE 32. 240 24S 241 247 Jj I Antique Works of Art from Benin, 65",Bronze bracelet,1.2,1909.67.22.png,matched object type: bracelet | Oxford image available
fig_245,5,5,1909.67.25,7,"Brass bracelet, with six quadrangular knobs having red agate inlaid ; similar to Fig. 38, Plate VII. 237 238 239 PLATE 32. 240 24S 241 247 Jj I Antique Works of Art from Benin, 65",Pair of bronze anklets,1.2,1909.67.25.png,matched object type: bracelet | Oxford image available
fig_246,5,1,1900.39.7,12,"iEgis of bronze, representing a horse's head ; edged with eyelets probably for sus- pending crotals, similar to Fig, 112, Plate XIX, and Figs. 126 and 127, Plate XXL Engraved on one side of the back is a broad leaf-shaped sword with ring pommel, similar to that on the iEgis, Plate XXXVI. peculiar, and seem to denote a badge or mark, perhaps of ownership of some kind. These engravings are 276, Fig.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_246,5,2,1900.39.8,12,"iEgis of bronze, representing a horse's head ; edged with eyelets probably for sus- pending crotals, similar to Fig, 112, Plate XIX, and Figs. 126 and 127, Plate XXL Engraved on one side of the back is a broad leaf-shaped sword with ring pommel, similar to that on the iEgis, Plate XXXVI. peculiar, and seem to denote a badge or mark, perhaps of ownership of some kind. These engravings are 276, Fig.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_246,5,3,1900.39.9,12,"iEgis of bronze, representing a horse's head ; edged with eyelets probably for sus- pending crotals, similar to Fig, 112, Plate XIX, and Figs. 126 and 127, Plate XXL Engraved on one side of the back is a broad leaf-shaped sword with ring pommel, similar to that on the iEgis, Plate XXXVI. peculiar, and seem to denote a badge or mark, perhaps of ownership of some kind. These engravings are 276, Fig.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_246,5,4,1966.13.1,12,"iEgis of bronze, representing a horse's head ; edged with eyelets probably for sus- pending crotals, similar to Fig, 112, Plate XIX, and Figs. 126 and 127, Plate XXL Engraved on one side of the back is a broad leaf-shaped sword with ring pommel, similar to that on the iEgis, Plate XXXVI. peculiar, and seem to denote a badge or mark, perhaps of ownership of some kind. These engravings are 276, Fig.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_246,5,5,1975.7.2,12,"iEgis of bronze, representing a horse's head ; edged with eyelets probably for sus- pending crotals, similar to Fig, 112, Plate XIX, and Figs. 126 and 127, Plate XXL Engraved on one side of the back is a broad leaf-shaped sword with ring pommel, similar to that on the iEgis, Plate XXXVI. peculiar, and seem to denote a badge or mark, perhaps of ownership of some kind. These engravings are 276, Fig.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_247,0,1,1899.86.12,12,"Bronze plaque, representing figure stan implement resembling a ranseur of the sixteenth or seventeenth century in right hand, point upwards. Hair combed straight out. Pot helmet. Bodice fastened with three buttons and tags, perhaps armour. side. Pleated kilt like Fig. 129, Plate XXII ; Band with clasp round waist. Figs. 235 and 236, Plate XXXI; Figs. 324 and 325, Plate XLII, and Figs. 360 and 361, Plate XL VI. This figure has very thick lips, but might Ground ornamented with leaves in twos and threes, incised, not be negro. The figure somewhat resembles in character the Left hand on left and dotted punch-marks. mounted figure, Fig. 129, Plate XXII.",Bronze plaque with the image of a serpent,2.4,1899.86.12.png,matched material: bronze | matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_247,0,2,2012.103.12,11,"Bronze plaque, representing figure stan implement resembling a ranseur of the sixteenth or seventeenth century in right hand, point upwards. Hair combed straight out. Pot helmet. Bodice fastened with three buttons and tags, perhaps armour. side. Pleated kilt like Fig. 129, Plate XXII ; Band with clasp round waist. Figs. 235 and 236, Plate XXXI; Figs. 324 and 325, Plate XLII, and Figs. 360 and 361, Plate XL VI. This figure has very thick lips, but might Ground ornamented with leaves in twos and threes, incised, not be negro. The figure somewhat resembles in character the Left hand on left and dotted punch-marks. mounted figure, Fig. 129, Plate XXII.",Rectangular bronze plaque with fish motif,3.9,2012.103.12.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_247,0,3,2012.103.13,11,"Bronze plaque, representing figure stan implement resembling a ranseur of the sixteenth or seventeenth century in right hand, point upwards. Hair combed straight out. Pot helmet. Bodice fastened with three buttons and tags, perhaps armour. side. Pleated kilt like Fig. 129, Plate XXII ; Band with clasp round waist. Figs. 235 and 236, Plate XXXI; Figs. 324 and 325, Plate XLII, and Figs. 360 and 361, Plate XL VI. This figure has very thick lips, but might Ground ornamented with leaves in twos and threes, incised, not be negro. The figure somewhat resembles in character the Left hand on left and dotted punch-marks. mounted figure, Fig. 129, Plate XXII.",Rectangular bronze plaque with three standing figures,3.9,2012.103.13_1.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_247,0,4,1900.39.1,8,"Bronze plaque, representing figure stan implement resembling a ranseur of the sixteenth or seventeenth century in right hand, point upwards. Hair combed straight out. Pot helmet. Bodice fastened with three buttons and tags, perhaps armour. side. Pleated kilt like Fig. 129, Plate XXII ; Band with clasp round waist. Figs. 235 and 236, Plate XXXI; Figs. 324 and 325, Plate XLII, and Figs. 360 and 361, Plate XL VI. This figure has very thick lips, but might Ground ornamented with leaves in twos and threes, incised, not be negro. The figure somewhat resembles in character the Left hand on left and dotted punch-marks. mounted figure, Fig. 129, Plate XXII.",Brass relief plaque depicting a human figure,2.3,1900.39.1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_247,0,5,1900.39.2,8,"Bronze plaque, representing figure stan implement resembling a ranseur of the sixteenth or seventeenth century in right hand, point upwards. Hair combed straight out. Pot helmet. Bodice fastened with three buttons and tags, perhaps armour. side. Pleated kilt like Fig. 129, Plate XXII ; Band with clasp round waist. Figs. 235 and 236, Plate XXXI; Figs. 324 and 325, Plate XLII, and Figs. 360 and 361, Plate XL VI. This figure has very thick lips, but might Ground ornamented with leaves in twos and threes, incised, not be negro. The figure somewhat resembles in character the Left hand on left and dotted punch-marks. mounted figure, Fig. 129, Plate XXII.",Brass relief plaque depicting a fish,2.3,1900.39.2_1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_248,0,1,1900.39.7,12,"Bronze plaque, representing a figure playing a drum with sticks ; quad- rangular bell on neck, ornamented with a sinuous snake, head downwards. Head-dress with two feathers. Hair combed straight and coiled in plaits. A peculiar kind of straight line diaper pattern on drum. This drum has pegs with nobs to fasten down the skin, similar to that represented on the plaque, Fig. 181 Plate XXVII, and to the Jekri drum figured in "" Journ. Anthrop. Inst.,"" Vol I, New Series, Plate VIII, Fig. 5. Ground orna- mented with incised leaf-shaped foil ornaments and punch-marks. K 66 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_248,0,2,1900.39.8,12,"Bronze plaque, representing a figure playing a drum with sticks ; quad- rangular bell on neck, ornamented with a sinuous snake, head downwards. Head-dress with two feathers. Hair combed straight and coiled in plaits. A peculiar kind of straight line diaper pattern on drum. This drum has pegs with nobs to fasten down the skin, similar to that represented on the plaque, Fig. 181 Plate XXVII, and to the Jekri drum figured in "" Journ. Anthrop. Inst.,"" Vol I, New Series, Plate VIII, Fig. 5. Ground orna- mented with incised leaf-shaped foil ornaments and punch-marks. K 66 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_248,0,3,1900.39.9,12,"Bronze plaque, representing a figure playing a drum with sticks ; quad- rangular bell on neck, ornamented with a sinuous snake, head downwards. Head-dress with two feathers. Hair combed straight and coiled in plaits. A peculiar kind of straight line diaper pattern on drum. This drum has pegs with nobs to fasten down the skin, similar to that represented on the plaque, Fig. 181 Plate XXVII, and to the Jekri drum figured in "" Journ. Anthrop. Inst.,"" Vol I, New Series, Plate VIII, Fig. 5. Ground orna- mented with incised leaf-shaped foil ornaments and punch-marks. K 66 Antique Works of Art from Benin.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_248,0,4,1966.13.1,12,"Bronze plaque, representing a figure playing a drum with sticks ; quad- rangular bell on neck, ornamented with a sinuous snake, head downwards. Head-dress with two feathers. Hair combed straight and coiled in plaits. A peculiar kind of straight line diaper pattern on drum. This drum has pegs with nobs to fasten down the skin, similar to that represented on the plaque, Fig. 181 Plate XXVII, and to the Jekri drum figured in "" Journ. Anthrop. Inst.,"" Vol I, New Series, Plate VIII, Fig. 5. Ground orna- mented with incised leaf-shaped foil ornaments and punch-marks. K 66 Antique Works of Art from Benin.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_248,0,5,1975.7.2,12,"Bronze plaque, representing a figure playing a drum with sticks ; quad- rangular bell on neck, ornamented with a sinuous snake, head downwards. Head-dress with two feathers. Hair combed straight and coiled in plaits. A peculiar kind of straight line diaper pattern on drum. This drum has pegs with nobs to fasten down the skin, similar to that represented on the plaque, Fig. 181 Plate XXVII, and to the Jekri drum figured in "" Journ. Anthrop. Inst.,"" Vol I, New Series, Plate VIII, Fig. 5. Ground orna- mented with incised leaf-shaped foil ornaments and punch-marks. K 66 Antique Works of Art from Benin.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_249,6,1,1899.86.12,6,"Large bronze cover, use unknown ; the ribs ornamented in the usual incised style of Benin work.",Bronze plaque with the image of a serpent,2.4,1899.86.12.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_249,6,2,1899.86.13,6,"Large bronze cover, use unknown ; the ribs ornamented in the usual incised style of Benin work.",Bronze foot broken from a figure,2.4,1899.86.13.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_249,6,3,1900.39.6,6,"Large bronze cover, use unknown ; the ribs ornamented in the usual incised style of Benin work.",Bronze hip-ornament mask,2.3,1900.39.6.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_249,6,4,1900.39.7,6,"Large bronze cover, use unknown ; the ribs ornamented in the usual incised style of Benin work.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
fig_249,6,5,1900.39.8,6,"Large bronze cover, use unknown ; the ribs ornamented in the usual incised style of Benin work.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | Oxford image available | Oxford record marked confirmed_1897
